C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
N316,R267,00-00-01,MR,IND,12/30/2022,12:00:00,REGULAR,561243,387235
N316,R267,00-00-01,MR,IND,12/30/2022,16:00:00,REGULAR,561304,387296
N316,R267,00-00-01,MR,IND,12/30/2022,20:00:00,REGULAR,561338,387356
N316,R267,00-00-02,MR,IND,12/30/2022,00:00:00,REGULAR,1116342,120104
N316,R267,00-00-02,MR,IND,12/30/2022,04:00:00,REGULAR,1116345,120108
N316,R267,00-00-02,MR,IND,12/30/2022,08:00:00,REGULAR,1116430,120121
N316,R267,00-00-02,MR,IND,12/30/2022,12:00:00,REGULAR,1116635,120142
N316,R267,00-00-02,MR,IND,12/30/2022,16:00:00,REGULAR,1116750,120177
N316,R267,00-00-02,MR,IND,12/30/2022,20:00:00,REGULAR,1116821,120224
N316A,R267,01-00-00,MR,IND,12/30/2022,00:00:00,REGULAR,457271,271122
N316A,R267,01-00-00,MR,IND,12/30/2022,04:00:00,REGULAR,457271,271127
N316A,R267,01-00-00,MR,IND,12/30/2022,08:00:00,REGULAR,457318,271151
N316A,R267,01-00-00,MR,IND,12/30/2022,12:00:00,REGULAR,457376,271199
N316A,R267,01-00-00,MR,IND,12/30/2022,16:00:00,REGULAR,457438,271253
N316A,R267,01-00-00,MR,IND,12/30/2022,20:00:00,REGULAR,457477,271319
N316A,R267,01-00-01,MR,IND,12/30/2022,00:00:00,REGULAR,358357,301904
N316A,R267,01-00-01,MR,IND,12/30/2022,04:00:00,REGULAR,358359,301908
N316A,R267,01-00-01,MR,IND,12/30/2022,08:00:00,REGULAR,358403,301932
N316A,R267,01-00-01,MR,IND,12/30/2022,12:00:00,REGULAR,358457,301969
N316A,R267,01-00-01,MR,IND,12/30/2022,16:00:00,REGULAR,358505,302032
N316A,R267,01-00-01,MR,IND,12/30/2022,20:00:00,REGULAR,358530,302115
N316A,R267,01-00-02,MR,IND,12/30/2022,00:00:00,REGULAR,1009585,4441497
N316A,R267,01-00-02,MR,IND,12/30/2022,04:00:00,REGULAR,1009585,4441509
N316A,R267,01-00-02,MR,IND,12/30/2022,08:00:00,REGULAR,1009595,4441559
N316A,R267,01-00-02,MR,IND,12/30/2022,12:00:00,REGULAR,1009608,4441656
N316A,R267,01-00-02,MR,IND,12/30/2022,16:00:00,REGULAR,1009630,4441839
N316A,R267,01-00-02,MR,IND,12/30/2022,20:00:00,REGULAR,1009640,4441993
N316A,R267,01-03-00,MR,IND,12/30/2022,00:00:00,REGULAR,1082514,588742
N316A,R267,01-03-00,MR,IND,12/30/2022,04:00:00,REGULAR,1082516,588752
N316A,R267,01-03-00,MR,IND,12/30/2022,08:00:00,REGULAR,1082534,588767
N316A,R267,01-03-00,MR,IND,12/30/2022,12:00:00,REGULAR,1082595,588798
N316A,R267,01-03-00,MR,IND,12/30/2022,16:00:00,REGULAR,1082666,588904
N316A,R267,01-03-00,MR,IND,12/30/2022,20:00:00,REGULAR,1082735,589060
N316A,R267,01-03-01,MR,IND,12/30/2022,00:00:00,REGULAR,2526091,7520726
N316A,R267,01-03-01,MR,IND,12/30/2022,04:00:00,REGULAR,2526092,7520741
N316A,R267,01-03-01,MR,IND,12/30/2022,08:00:00,REGULAR,2526106,7520751
N316A,R267,01-03-01,MR,IND,12/30/2022,12:00:00,REGULAR,2526137,7520780
N316A,R267,01-03-01,MR,IND,12/30/2022,16:00:00,REGULAR,2526181,7520859
N316A,R267,01-03-01,MR,IND,12/30/2022,20:00:00,REGULAR,2526219,7520978
N316A,R267,01-06-00,MR,IND,12/30/2022,00:00:00,REGULAR,5278787,1838247
N316A,R267,01-06-00,MR,IND,12/30/2022,04:00:00,REGULAR,5278788,1838250
N316A,R267,01-06-00,MR,IND,12/30/2022,08:00:00,REGULAR,5278813,1838255
N316A,R267,01-06-00,MR,IND,12/30/2022,12:00:00,REGULAR,5278850,1838281
N316A,R267,01-06-00,MR,IND,12/30/2022,16:00:00,REGULAR,5278889,1838305
N316A,R267,01-06-00,MR,IND,12/30/2022,20:00:00,REGULAR,5278925,1838334
N316A,R267,01-06-01,MR,IND,12/30/2022,00:00:00,REGULAR,6317442,1042663
N316A,R267,01-06-01,MR,IND,12/30/2022,04:00:00,REGULAR,6317443,1042663
N316A,R267,01-06-01,MR,IND,12/30/2022,08:00:00,REGULAR,6317480,1042670
N316A,R267,01-06-01,MR,IND,12/30/2022,12:00:00,REGULAR,6317537,1042680
N316A,R267,01-06-01,MR,IND,12/30/2022,16:00:00,REGULAR,6317593,1042697
N316A,R267,01-06-01,MR,IND,12/30/2022,20:00:00,REGULAR,6317623,1042717
N317,R267,02-00-00,MR,IND,12/30/2022,00:00:00,REGULAR,341115,339606
N317,R267,02-00-00,MR,IND,12/30/2022,04:00:00,REGULAR,341120,339617
N317,R267,02-00-00,MR,IND,12/30/2022,08:00:00,REGULAR,341141,339629
N317,R267,02-00-00,MR,IND,12/30/2022,12:00:00,REGULAR,341180,339652
N317,R267,02-00-00,MR,IND,12/30/2022,16:00:00,REGULAR,341231,339721
N317,R267,02-00-00,MR,IND,12/30/2022,20:00:00,REGULAR,341291,339805
N317,R267,02-00-01,MR,IND,12/30/2022,00:00:00,REGULAR,163523,379455
N317,R267,02-00-01,MR,IND,12/30/2022,04:00:00,REGULAR,163525,379465
N317,R267,02-00-01,MR,IND,12/30/2022,08:00:00,REGULAR,163529,379469
N317,R267,02-00-01,MR,IND,12/30/2022,12:00:00,REGULAR,163550,379485
N317,R267,02-00-01,MR,IND,12/30/2022,16:00:00,REGULAR,163586,379545
N317,R267,02-00-01,MR,IND,12/30/2022,20:00:00,REGULAR,163614,379651
N317,R267,02-00-02,MR,IND,12/30/2022,00:00:00,REGULAR,671905,8137729
N317,R267,02-00-02,MR,IND,12/30/2022,04:00:00,REGULAR,671905,8137757
N317,R267,02-00-02,MR,IND,12/30/2022,08:00:00,REGULAR,671908,8137781
N317,R267,02-00-02,MR,IND,12/30/2022,12:00:00,REGULAR,671914,8137852
N317,R267,02-00-02,MR,IND,12/30/2022,16:00:00,REGULAR,671925,8138000
N317,R267,02-00-02,MR,IND,12/30/2022,20:00:00,REGULAR,671935,8138258
N317,R267,02-06-00,MR,IND,12/30/2022,00:00:00,REGULAR,410130,574587
N317,R267,02-06-00,MR,IND,12/30/2022,04:00:00,REGULAR,410130,574588
N317,R267,02-06-00,MR,IND,12/30/2022,08:00:00,REGULAR,410130,574588
N317,R267,02-06-00,MR,IND,12/30/2022,12:00:00,REGULAR,410137,574593
N317,R267,02-06-00,MR,IND,12/30/2022,16:00:00,REGULAR,410148,574596
N317,R267,02-06-00,MR,IND,12/30/2022,20:00:00,REGULAR,410157,574613
N317,R267,02-06-01,MR,IND,12/30/2022,00:00:00,REGULAR,342238,670903
N317,R267,02-06-01,MR,IND,12/30/2022,04:00:00,REGULAR,342238,670908
N317,R267,02-06-01,MR,IND,12/30/2022,08:00:00,REGULAR,342238,670908
N317,R267,02-06-01,MR,IND,12/30/2022,12:00:00,REGULAR,342238,670908
N317,R267,02-06-01,MR,IND,12/30/2022,16:00:00,REGULAR,342242,670914
N317,R267,02-06-01,MR,IND,12/30/2022,20:00:00,REGULAR,342245,670918
N318,R298,00-00-00,MR,IND,12/30/2022,00:00:00,REGULAR,6750579,7916797
N318,R298,00-00-00,MR,IND,12/30/2022,04:00:00,REGULAR,6750580,7916830
N318,R298,00-00-00,MR,IND,12/30/2022,08:00:00,REGULAR,6750680,7916983
N318,R298,00-00-00,MR,IND,12/30/2022,12:00:00,REGULAR,6750820,7917194
N318,R298,00-00-00,MR,IND,12/30/2022,16:00:00,REGULAR,6750913,7917419
N318,R298,00-00-00,MR,IND,12/30/2022,20:00:00,REGULAR,6750987,7917694
N318,R298,00-00-01,MR,IND,12/30/2022,00:00:00,REGULAR,8079440,2530040
N318,R298,00-00-01,MR,IND,12/30/2022,04:00:00,REGULAR,8079443,2530065
N318,R298,00-00-01,MR,IND,12/30/2022,08:00:00,REGULAR,8079539,2530108
N318,R298,00-00-01,MR,IND,12/30/2022,12:00:00,REGULAR,8079681,2530172
N318,R298,00-00-01,MR,IND,12/30/2022,16:00:00,REGULAR,8079776,2530253
N318,R298,00-00-01,MR,IND,12/30/2022,20:00:00,REGULAR,8079830,2530353
N318,R298,00-00-02,MR,IND,12/30/2022,00:00:00,REGULAR,5213920,772969
N318,R298,00-00-02,MR,IND,12/30/2022,04:00:00,REGULAR,5213920,772992
N318,R298,00-00-02,MR,IND,12/30/2022,08:00:00,REGULAR,5214153,773021
N318,R298,00-00-02,MR,IND,12/30/2022,12:00:00,REGULAR,5214429,773050
N318,R298,00-00-02,MR,IND,12/30/2022,16:00:00,REGULAR,5214636,773093
N318,R298,00-00-02,MR,IND,12/30/2022,20:00:00,REGULAR,5214783,773172
N319,R298,01-00-00,MR,IND,12/30/2022,00:00:00,REGULAR,3094757,2246546
N319,R298,01-00-00,MR,IND,12/30/2022,04:00:00,REGULAR,3094758,2246561
N319,R298,01-00-00,MR,IND,12/30/2022,08:00:00,REGULAR,3094776,2246588
N319,R298,01-00-00,MR,IND,12/30/2022,12:00:00,REGULAR,3094808,2246635
N319,R298,01-00-00,MR,IND,12/30/2022,16:00:00,REGULAR,3094893,2246717
N319,R298,01-00-00,MR,IND,12/30/2022,20:00:00,REGULAR,3094998,2246840
N319,R298,01-00-01,MR,IND,12/30/2022,00:00:00,REGULAR,2447410,3697416
N319,R298,01-00-01,MR,IND,12/30/2022,04:00:00,REGULAR,2447415,3697429
N319,R298,01-00-01,MR,IND,12/30/2022,08:00:00,REGULAR,2447441,3697453
N319,R298,01-00-01,MR,IND,12/30/2022,12:00:00,REGULAR,2447525,3697476
N319,R298,01-00-01,MR,IND,12/30/2022,16:00:00,REGULAR,2447623,3697559
N319,R298,01-00-01,MR,IND,12/30/2022,20:00:00,REGULAR,2447686,3697713
N319,R298,01-00-02,MR,IND,12/30/2022,00:00:00,REGULAR,1018366,8837051
N319,R298,01-00-02,MR,IND,12/30/2022,04:00:00,REGULAR,1018366,8837083
N319,R298,01-00-02,MR,IND,12/30/2022,08:00:00,REGULAR,1018373,8837139
N319,R298,01-00-02,MR,IND,12/30/2022,12:00:00,REGULAR,1018403,8837218
N319,R298,01-00-02,MR,IND,12/30/2022,16:00:00,REGULAR,1018441,8837430
N319,R298,01-00-02,MR,IND,12/30/2022,20:00:00,REGULAR,1018476,8837787
N319,R298,01-06-00,MR,IND,12/30/2022,00:00:00,REGULAR,662922,139252
N319,R298,01-06-00,MR,IND,12/30/2022,04:00:00,REGULAR,662923,139253
N319,R298,01-06-00,MR,IND,12/30/2022,08:00:00,REGULAR,662927,139258
N319,R298,01-06-00,MR,IND,12/30/2022,12:00:00,REGULAR,662945,139263
N319,R298,01-06-00,MR,IND,12/30/2022,16:00:00,REGULAR,662973,139277
N319,R298,01-06-00,MR,IND,12/30/2022,20:00:00,REGULAR,662995,139296
N319,R298,01-06-01,MR,IND,12/30/2022,00:00:00,REGULAR,703191,49136
N319,R298,01-06-01,MR,IND,12/30/2022,04:00:00,REGULAR,703191,49136
N319,R298,01-06-01,MR,IND,12/30/2022,08:00:00,REGULAR,703192,49138
N319,R298,01-06-01,MR,IND,12/30/2022,12:00:00,REGULAR,703193,49139
N319,R298,01-06-01,MR,IND,12/30/2022,16:00:00,REGULAR,703205,49149
N319,R298,01-06-01,MR,IND,12/30/2022,20:00:00,REGULAR,703208,49159
N319,R298,01-06-02,MR,IND,12/30/2022,00:00:00,REGULAR,462146,96834
N319,R298,01-06-02,MR,IND,12/30/2022,04:00:00,REGULAR,462146,96834
N319,R298,01-06-02,MR,IND,12/30/2022,08:00:00,REGULAR,462146,96834
N319,R298,01-06-02,MR,IND,12/30/2022,12:00:00,REGULAR,462146,96844
N319,R298,01-06-02,MR,IND,12/30/2022,16:00:00,REGULAR,462147,96860
N319,R298,01-06-02,MR,IND,12/30/2022,20:00:00,REGULAR,462147,96875
N322,R340,00-00-00,MR,IND,12/30/2022,00:00:00,REGULAR,8601407,9989891
N322,R340,00-00-00,MR,IND,12/30/2022,04:00:00,REGULAR,8601410,9989927
N322,R340,00-00-00,MR,IND,12/30/2022,08:00:00,REGULAR,8601557,9989968
N322,R340,00-00-00,MR,IND,12/30/2022,12:00:00,REGULAR,8601700,9990025
N322,R340,00-00-00,MR,IND,12/30/2022,16:00:00,REGULAR,8601815,9990176
N322,R340,00-00-00,MR,IND,12/30/2022,20:00:00,REGULAR,8601904,9990451
N322,R340,00-00-01,MR,IND,12/30/2022,00:00:00,REGULAR,6715252,5694697
N322,R340,00-00-01,MR,IND,12/30/2022,04:00:00,REGULAR,6715253,5694715
N322,R340,00-00-01,MR,IND,12/30/2022,08:00:00,REGULAR,6715298,5694739
N322,R340,00-00-01,MR,IND,12/30/2022,12:00:00,REGULAR,6715370,5694786
N322,R340,00-00-01,MR,IND,12/30/2022,16:00:00,REGULAR,6715436,5694903
N322,R340,00-00-01,MR,IND,12/30/2022,20:00:00,REGULAR,6715492,5695096
N322,R340,00-00-02,MR,IND,12/30/2022,00:00:00,REGULAR,10209705,588768
N322,R340,00-00-02,MR,IND,12/30/2022,04:00:00,REGULAR,10209711,588787
N322,R340,00-00-02,MR,IND,12/30/2022,08:00:00,REGULAR,10209817,588829
N322,R340,00-00-02,MR,IND,12/30/2022,12:00:00,REGULAR,10209980,588880
N322,R340,00-00-02,MR,IND,12/30/2022,16:00:00,REGULAR,10210121,588968
N322,R340,00-00-02,MR,IND,12/30/2022,20:00:00,REGULAR,10210219,589156
N323,R018,01-00-00,EFMR7,IND,12/30/2022,03:00:00,REGULAR,774694,856763
N323,R018,01-00-00,EFMR7,IND,12/30/2022,07:00:00,REGULAR,774801,856817
N323,R018,01-00-00,EFMR7,IND,12/30/2022,11:00:00,REGULAR,775146,856987
N323,R018,01-00-00,EFMR7,IND,12/30/2022,15:00:00,REGULAR,775408,857272
N323,R018,01-00-00,EFMR7,IND,12/30/2022,19:00:00,REGULAR,775672,857830
N323,R018,01-00-00,EFMR7,IND,12/30/2022,23:00:00,REGULAR,775832,858131
N323,R018,01-00-01,EFMR7,IND,12/30/2022,03:00:00,REGULAR,7788656,6728746
N323,R018,01-00-01,EFMR7,IND,12/30/2022,07:00:00,REGULAR,7788739,6728779
N323,R018,01-00-01,EFMR7,IND,12/30/2022,11:00:00,REGULAR,7789025,6728938
N323,R018,01-00-01,EFMR7,IND,12/30/2022,15:00:00,REGULAR,7789298,6729242
N323,R018,01-00-01,EFMR7,IND,12/30/2022,19:00:00,REGULAR,7789638,6729841
N323,R018,01-00-01,EFMR7,IND,12/30/2022,23:00:00,REGULAR,7789823,6730171
N323,R018,01-00-02,EFMR7,IND,12/30/2022,03:00:00,REGULAR,629655,891330
N323,R018,01-00-02,EFMR7,IND,12/30/2022,07:00:00,REGULAR,629703,891368
N323,R018,01-00-02,EFMR7,IND,12/30/2022,11:00:00,REGULAR,629891,891512
N323,R018,01-00-02,EFMR7,IND,12/30/2022,15:00:00,REGULAR,630150,891790
N323,R018,01-00-02,EFMR7,IND,12/30/2022,19:00:00,REGULAR,630461,892369
N323,R018,01-00-02,EFMR7,IND,12/30/2022,23:00:00,REGULAR,630626,892691
N323,R018,01-00-03,EFMR7,IND,12/30/2022,03:00:00,REGULAR,46441645,223362644
N323,R018,01-00-03,EFMR7,IND,12/30/2022,07:00:00,REGULAR,46441714,223362693
N323,R018,01-00-03,EFMR7,IND,12/30/2022,11:00:00,REGULAR,46441960,223362819
N323,R018,01-00-03,EFMR7,IND,12/30/2022,15:00:00,REGULAR,46442228,223363082
N323,R018,01-00-03,EFMR7,IND,12/30/2022,19:00:00,REGULAR,46442557,223363562
N323,R018,01-00-03,EFMR7,IND,12/30/2022,23:00:00,REGULAR,46442754,223363871
N323,R018,01-06-00,EFMR7,IND,12/30/2022,03:00:00,REGULAR,1561921,1329334
N323,R018,01-06-00,EFMR7,IND,12/30/2022,07:00:00,REGULAR,1561937,1329341
N323,R018,01-06-00,EFMR7,IND,12/30/2022,11:00:00,REGULAR,1561972,1329356
N323,R018,01-06-00,EFMR7,IND,12/30/2022,15:00:00,REGULAR,1562016,1329423
N323,R018,01-06-00,EFMR7,IND,12/30/2022,19:00:00,REGULAR,1562101,1329544
N323,R018,01-06-00,EFMR7,IND,12/30/2022,23:00:00,REGULAR,1562125,1329608
N323,R018,01-06-01,EFMR7,IND,12/30/2022,03:00:00,REGULAR,5122271,4236795
N323,R018,01-06-01,EFMR7,IND,12/30/2022,07:00:00,REGULAR,5122301,4236810
N323,R018,01-06-01,EFMR7,IND,12/30/2022,11:00:00,REGULAR,5122387,4236853
N323,R018,01-06-01,EFMR7,IND,12/30/2022,15:00:00,REGULAR,5122468,4236919
N323,R018,01-06-01,EFMR7,IND,12/30/2022,19:00:00,REGULAR,5122598,4237072
N323,R018,01-06-01,EFMR7,IND,12/30/2022,23:00:00,REGULAR,5122647,4237175
N324,R018,00-00-00,EFMR7,IND,12/30/2022,03:00:00,REGULAR,416507,665921
N324,R018,00-00-00,EFMR7,IND,12/30/2022,07:00:00,REGULAR,416586,665987
N324,R018,00-00-00,EFMR7,IND,12/30/2022,11:00:00,REGULAR,416784,666133
N324,R018,00-00-00,EFMR7,IND,12/30/2022,15:00:00,REGULAR,416902,666377
N324,R018,00-00-00,EFMR7,IND,12/30/2022,19:00:00,REGULAR,417013,666759
N324,R018,00-00-00,EFMR7,IND,12/30/2022,23:00:00,REGULAR,417044,666936
N324,R018,00-00-01,EFMR7,IND,12/30/2022,03:00:00,REGULAR,707314,1567220
N324,R018,00-00-01,EFMR7,IND,12/30/2022,07:00:00,REGULAR,707431,1567313
N324,R018,00-00-01,EFMR7,IND,12/30/2022,11:00:00,REGULAR,707707,1567582
N324,R018,00-00-01,EFMR7,IND,12/30/2022,15:00:00,REGULAR,707910,1567983
N324,R018,00-00-01,EFMR7,IND,12/30/2022,19:00:00,REGULAR,708066,1568649
N324,R018,00-00-01,EFMR7,IND,12/30/2022,23:00:00,REGULAR,708126,1569082
N324,R018,00-00-02,EFMR7,IND,12/30/2022,03:00:00,REGULAR,10787517,19585781
N324,R018,00-00-02,EFMR7,IND,12/30/2022,07:00:00,REGULAR,10787653,19585882
N324,R018,00-00-02,EFMR7,IND,12/30/2022,11:00:00,REGULAR,10788004,19586171
N324,R018,00-00-02,EFMR7,IND,12/30/2022,15:00:00,REGULAR,10788235,19586722
N324,R018,00-00-02,EFMR7,IND,12/30/2022,19:00:00,REGULAR,10788444,19587627
N324,R018,00-00-02,EFMR7,IND,12/30/2022,23:00:00,REGULAR,10788512,19588203
N324,R018,00-00-03,EFMR7,IND,12/30/2022,03:00:00,REGULAR,3452567,4389682
N324,R018,00-00-03,EFMR7,IND,12/30/2022,07:00:00,REGULAR,3452785,4389789
N324,R018,00-00-03,EFMR7,IND,12/30/2022,11:00:00,REGULAR,3453231,4390010
N324,R018,00-00-03,EFMR7,IND,12/30/2022,15:00:00,REGULAR,3453569,4390475
N324,R018,00-00-03,EFMR7,IND,12/30/2022,19:00:00,REGULAR,3453869,4391342
N324,R018,00-00-03,EFMR7,IND,12/30/2022,23:00:00,REGULAR,3454013,4391885
N324,R018,00-00-04,EFMR7,IND,12/30/2022,03:00:00,REGULAR,6348316,4667188
N324,R018,00-00-04,EFMR7,IND,12/30/2022,07:00:00,REGULAR,6348583,4667337
N324,R018,00-00-04,EFMR7,IND,12/30/2022,11:00:00,REGULAR,6349141,4667531
N324,R018,00-00-04,EFMR7,IND,12/30/2022,15:00:00,REGULAR,6349515,4667834
N324,R018,00-00-04,EFMR7,IND,12/30/2022,19:00:00,REGULAR,6349917,4668430
N324,R018,00-00-04,EFMR7,IND,12/30/2022,23:00:00,REGULAR,6350143,4668869
N324,R018,00-02-00,EFMR7,IND,12/30/2022,03:00:00,REGULAR,572947,0
N324,R018,00-02-00,EFMR7,IND,12/30/2022,07:00:00,REGULAR,572962,0
N324,R018,00-02-00,EFMR7,IND,12/30/2022,11:00:00,REGULAR,573023,0
N324,R018,00-02-00,EFMR7,IND,12/30/2022,15:00:00,REGULAR,573093,0
N324,R018,00-02-00,EFMR7,IND,12/30/2022,19:00:00,REGULAR,573197,0
N324,R018,00-02-00,EFMR7,IND,12/30/2022,23:00:00,REGULAR,573235,0
N324,R018,00-02-01,EFMR7,IND,12/30/2022,03:00:00,REGULAR,50331648,16779829
N324,R018,00-02-01,EFMR7,IND,12/30/2022,07:00:00,REGULAR,50331648,16779829
N324,R018,00-02-01,EFMR7,IND,12/30/2022,11:00:00,REGULAR,50331648,16779829
N324,R018,00-02-01,EFMR7,IND,12/30/2022,15:00:00,REGULAR,50331648,16779829
N324,R018,00-02-01,EFMR7,IND,12/30/2022,19:00:00,REGULAR,50331648,16779829
N324,R018,00-02-01,EFMR7,IND,12/30/2022,23:00:00,REGULAR,50331648,16779829
N324,R018,00-03-00,EFMR7,IND,12/30/2022,03:00:00,REGULAR,1000347,2459801
N324,R018,00-03-00,EFMR7,IND,12/30/2022,07:00:00,REGULAR,1000519,2460021
N324,R018,00-03-00,EFMR7,IND,12/30/2022,11:00:00,REGULAR,1000855,2460519
N324,R018,00-03-00,EFMR7,IND,12/30/2022,15:00:00,REGULAR,1001178,2461249
N324,R018,00-03-00,EFMR7,IND,12/30/2022,19:00:00,REGULAR,1001531,2462570
N324,R018,00-03-00,EFMR7,IND,12/30/2022,23:00:00,REGULAR,1001751,2463469
N324,R018,00-03-01,EFMR7,IND,12/30/2022,03:00:00,REGULAR,4939791,4252217
N324,R018,00-03-01,EFMR7,IND,12/30/2022,07:00:00,REGULAR,4939934,4252281
N324,R018,00-03-01,EFMR7,IND,12/30/2022,11:00:00,REGULAR,4940250,4252481
N324,R018,00-03-01,EFMR7,IND,12/30/2022,15:00:00,REGULAR,4940643,4252930
N324,R018,00-03-01,EFMR7,IND,12/30/2022,19:00:00,REGULAR,4941007,4253777
N324,R018,00-03-01,EFMR7,IND,12/30/2022,23:00:00,REGULAR,4941239,4254229
N324,R018,00-03-02,EFMR7,IND,12/30/2022,03:00:00,REGULAR,8590999,3597747
N324,R018,00-03-02,EFMR7,IND,12/30/2022,07:00:00,REGULAR,8591134,3597783
N324,R018,00-03-02,EFMR7,IND,12/30/2022,11:00:00,REGULAR,8591506,3597877
N324,R018,00-03-02,EFMR7,IND,12/30/2022,15:00:00,REGULAR,8591919,3598083
N324,R018,00-03-02,EFMR7,IND,12/30/2022,19:00:00,REGULAR,8592354,3598484
N324,R018,00-03-02,EFMR7,IND,12/30/2022,23:00:00,REGULAR,8592577,3598712
N324,R018,00-03-03,EFMR7,IND,12/30/2022,03:00:00,REGULAR,1233985,167842
N324,R018,00-03-03,EFMR7,IND,12/30/2022,07:00:00,REGULAR,1234087,167861
N324,R018,00-03-03,EFMR7,IND,12/30/2022,11:00:00,REGULAR,1234392,167896
N324,R018,00-03-03,EFMR7,IND,12/30/2022,15:00:00,REGULAR,1234762,168011
N324,R018,00-03-03,EFMR7,IND,12/30/2022,19:00:00,REGULAR,1235162,168222
N324,R018,00-03-03,EFMR7,IND,12/30/2022,23:00:00,REGULAR,1235366,168319
N324,R018,00-03-04,EFMR7,IND,12/30/2022,03:00:00,REGULAR,669887,107110
N324,R018,00-03-04,EFMR7,IND,12/30/2022,07:00:00,REGULAR,669942,107120
N324,R018,00-03-04,EFMR7,IND,12/30/2022,11:00:00,REGULAR,670161,107150
N324,R018,00-03-04,EFMR7,IND,12/30/2022,15:00:00,REGULAR,670447,107194
N324,R018,00-03-04,EFMR7,IND,12/30/2022,19:00:00,REGULAR,670705,107255
N324,R018,00-03-04,EFMR7,IND,12/30/2022,23:00:00,REGULAR,670833,107300
N324,R018,00-06-00,EFMR7,IND,12/30/2022,03:00:00,REGULAR,10341187,6081111
N324,R018,00-06-00,EFMR7,IND,12/30/2022,07:00:00,REGULAR,10341260,6081133
N324,R018,00-06-00,EFMR7,IND,12/30/2022,11:00:00,REGULAR,10341513,6081171
N324,R018,00-06-00,EFMR7,IND,12/30/2022,15:00:00,REGULAR,10341728,6081267
N324,R018,00-06-00,EFMR7,IND,12/30/2022,19:00:00,REGULAR,10341929,6081503
N324,R018,00-06-00,EFMR7,IND,12/30/2022,23:00:00,REGULAR,10342029,6081726
N324,R018,00-06-01,EFMR7,IND,12/30/2022,03:00:00,REGULAR,4573949,1340244
N324,R018,00-06-01,EFMR7,IND,12/30/2022,07:00:00,REGULAR,4574023,1340251
N324,R018,00-06-01,EFMR7,IND,12/30/2022,11:00:00,REGULAR,4574277,1340293
N324,R018,00-06-01,EFMR7,IND,12/30/2022,15:00:00,REGULAR,4574405,1340383
N324,R018,00-06-01,EFMR7,IND,12/30/2022,19:00:00,REGULAR,4574538,1340524
N324,R018,00-06-01,EFMR7,IND,12/30/2022,23:00:00,REGULAR,4574595,1340624
N324,R018,00-06-02,EFMR7,IND,12/30/2022,03:00:00,REGULAR,1477571,528982
N324,R018,00-06-02,EFMR7,IND,12/30/2022,07:00:00,REGULAR,1477718,529003
N324,R018,00-06-02,EFMR7,IND,12/30/2022,11:00:00,REGULAR,1478218,529050
N324,R018,00-06-02,EFMR7,IND,12/30/2022,15:00:00,REGULAR,1478578,529164
N324,R018,00-06-02,EFMR7,IND,12/30/2022,19:00:00,REGULAR,1479031,529423
N324,R018,00-06-02,EFMR7,IND,12/30/2022,23:00:00,REGULAR,1479203,529638
N324,R018,00-06-03,EFMR7,IND,12/30/2022,03:00:00,REGULAR,9245277,2686807
N324,R018,00-06-03,EFMR7,IND,12/30/2022,07:00:00,REGULAR,9245408,2686832
N324,R018,00-06-03,EFMR7,IND,12/30/2022,11:00:00,REGULAR,9245889,2686874
N324,R018,00-06-03,EFMR7,IND,12/30/2022,15:00:00,REGULAR,9246167,2686961
N324,R018,00-06-03,EFMR7,IND,12/30/2022,19:00:00,REGULAR,9246512,2687179
N324,R018,00-06-03,EFMR7,IND,12/30/2022,23:00:00,REGULAR,9246617,2687337
N325A,R218,00-00-00,MR,IND,12/30/2022,03:00:00,REGULAR,4089,8694
N325A,R218,00-00-00,MR,IND,12/30/2022,07:00:00,REGULAR,4090,8694
N325A,R218,00-00-00,MR,IND,12/30/2022,11:00:00,REGULAR,4104,8705
N325A,R218,00-00-00,MR,IND,12/30/2022,15:00:00,REGULAR,4106,8722
N325A,R218,00-00-00,MR,IND,12/30/2022,19:00:00,REGULAR,4115,8744
N325A,R218,00-00-00,MR,IND,12/30/2022,23:00:00,REGULAR,4118,8755
N325A,R218,00-00-01,MR,IND,12/30/2022,03:00:00,REGULAR,33387,55536
N325A,R218,00-00-01,MR,IND,12/30/2022,07:00:00,REGULAR,33387,55540
N325A,R218,00-00-01,MR,IND,12/30/2022,11:00:00,REGULAR,33391,55548
N325A,R218,00-00-01,MR,IND,12/30/2022,15:00:00,REGULAR,33398,55561
N325A,R218,00-00-01,MR,IND,12/30/2022,19:00:00,REGULAR,33406,55570
N325A,R218,00-00-01,MR,IND,12/30/2022,23:00:00,REGULAR,33407,55579
N325A,R218,00-00-02,MR,IND,12/30/2022,03:00:00,REGULAR,4201281,1017404
N325A,R218,00-00-02,MR,IND,12/30/2022,07:00:00,REGULAR,4201421,1017424
N325A,R218,00-00-02,MR,IND,12/30/2022,11:00:00,REGULAR,4201903,1017497
N325A,R218,00-00-02,MR,IND,12/30/2022,15:00:00,REGULAR,4202139,1017588
N325A,R218,00-00-02,MR,IND,12/30/2022,19:00:00,REGULAR,4202365,1017706
N325A,R218,00-00-02,MR,IND,12/30/2022,23:00:00,REGULAR,4202446,1017760
N325A,R218,00-00-03,MR,IND,12/30/2022,03:00:00,REGULAR,21257004,472926923
N325A,R218,00-00-03,MR,IND,12/30/2022,07:00:00,REGULAR,21257117,472926933
